"OrderID","ProductID","UnitPrice","Quantity","Discount","CustomerID","OrderDate","Shipper","Freight","Dest"
10704,4,22,6,0,"QUEEN","1997-10-14","Speedy Express",4.7799997,"Brazil"
10416,53,26.2,10,0,"WARTH","1997-01-16","Federal Shipping",22.720001,"Finland"
10831,38,263.5,8,0,"SANTG","1998-01-14","United Package",72.189995,"Norway"
10416,57,15.6,20,0,"WARTH","1997-01-16","Federal Shipping",22.720001,"Finland"
10375,54,5.9,10,0,"HUNGC","1996-12-06","United Package",20.12,"USA"
10789,18,62.5,30,0,"FOLIG","1997-12-22","United Package",100.6,"France"
10746,69,36,40,0,"CHOPS","1997-11-19","Federal Shipping",31.43,"Switzerland"
10576,44,19.449999,21,0,"TORTU","1997-06-23","Federal Shipping",18.56,"Mexico"
10499,49,20,25,0,"LILAS","1997-04-08","United Package",102.02,"Venezuela"
10335,32,25.6,6,0.2,"HUNGO","1996-10-22","United Package",42.109997,"Ireland"
10457,59,44,36,0,"KOENE","1997-02-25","Speedy Express",11.57,"Germany"
10294,1,14.4,18,0,"RATTC","1996-08-30","United Package",147.26,"USA"
10621,19,9.2,5,0,"ISLAT","1997-08-05","United Package",23.730001,"UK"
10869,23,9,50,0,"SEVES","1998-02-04","Speedy Express",143.28,"UK"
10621,23,9,10,0,"ISLAT","1997-08-05","United Package",23.730001,"UK"
11005,1,18,2,0,"WILMK","1998-04-07","Speedy Express",0.75,"Finland"
10664,10,31,24,0.15,"FURIB","1997-09-10","Federal Shipping",1.2700001,"Portugal"
10664,56,38,12,0.15,"FURIB","1997-09-10","Federal Shipping",1.2700001,"Portugal"
10621,71,21.5,15,0,"ISLAT","1997-08-05","United Package",23.730001,"UK"
10537,58,13.25,20,0,"RICSU","1997-05-14","Speedy Express",78.850006,"Switzerland"
10537,72,34.8,21,0,"RICSU","1997-05-14","Speedy Express",78.850006,"Switzerland"
10576,1,18,10,0,"TORTU","1997-06-23","Federal Shipping",18.56,"Mexico"
10832,13,6,3,0.2,"LAMAI","1998-01-14","United Package",43.260002,"France"
10537,73,15,9,0,"RICSU","1997-05-14","Speedy Express",78.850006,"Switzerland"
10376,31,10,42,0.05,"MEREP","1996-12-09","United Package",20.39,"Canada"
10747,31,12.5,8,0,"PICCO","1997-11-19","Speedy Express",117.33,"Austria"
10293,75,6.2,6,0,"TORTU","1996-08-29","Federal Shipping",21.18,"Mexico"
10577,39,18,10,0,"TRAIH","1997-06-23","United Package",25.41,"USA"
10500,15,15.5,12,0.05,"LAMAI","1997-04-09","Speedy Express",42.68,"France"
10747,41,9.650001,35,0,"PICCO","1997-11-19","Speedy Express",117.33,"Austria"
10458,26,24.9,30,0,"SUPRD","1997-02-26","Federal Shipping",147.06,"Belgium"
10962,13,6,77,0,"QUICK","1998-03-19","United Package",275.79,"Germany"
11049,12,38,4,0.2,"GOURL","1998-04-24","Speedy Express",8.34,"Brazil"
11005,59,55,10,0,"WILMK","1998-04-07","Speedy Express",0.75,"Finland"
10869,68,12.5,20,0,"SEVES","1998-02-04","Speedy Express",143.28,"UK"
10917,60,34,10,0,"ROMEY","1998-03-02","United Package",8.29,"Spain"
10870,35,18,3,0,"WOLZA","1998-02-04","Federal Shipping",12.04,"Poland"
10918,1,18,60,0.25,"BOTTM","1998-03-02","Federal Shipping",48.829998,"Canada"
10664,65,21.05,15,0.15,"FURIB","1997-09-10","Federal Shipping",1.2700001,"Portugal"
10254,55,19.2,21,0.15,"CHOPS","1996-07-11","United Package",22.98,"Switzerland"
10919,16,17.449999,24,0,"LINOD","1998-03-02","United Package",19.8,"Venezuela"
10538,70,15,7,0,"BSBEV","1997-05-15","Federal Shipping",4.8700004,"UK"
10789,35,18,15,0,"FOLIG","1997-12-22","United Package",100.6,"France"
10377,28,36.4,20,0.15,"SEVES","1996-12-09","Federal Shipping",22.210001,"UK"
10789,63,43.9,30,0,"FOLIG","1997-12-22","United Package",100.6,"France"
10832,64,33.25,3,0,"LAMAI","1998-01-14","United Package",43.260002,"France"
10961,76,18,60,0,"QUEEN","1998-03-19","Speedy Express",104.47,"Brazil"
10577,75,7.75,20,0,"TRAIH","1997-06-23","United Package",25.41,"USA"
10335,51,42.4,48,0.2,"HUNGO","1996-10-22","United Package",42.109997,"Ireland"
10747,63,43.9,9,0,"PICCO","1997-11-19","Speedy Express",117.33,"Austria"
11050,76,18,50,0.1,"FOLKO","1998-04-27","United Package",59.41,"Sweden"
10294,43,36.8,15,0,"RATTC","1996-08-30","United Package",147.26,"USA"
10962,53,32.8,20,0,"QUICK","1998-03-19","United Package",275.79,"Germany"
11006,1,18,8,0,"GREAL","1998-04-07","United Package",25.19,"USA"
10294,60,27.2,21,0,"RATTC","1996-08-30","United Package",147.26,"USA"
10622,2,19,20,0,"RICAR","1997-08-06","Federal Shipping",50.97,"Brazil"
10870,51,53,2,0,"WOLZA","1998-02-04","Federal Shipping",12.04,"Poland"
10704,24,4.5,35,0,"QUEEN","1997-10-14","Speedy Express",4.7799997,"Brazil"
10704,48,12.75,24,0,"QUEEN","1997-10-14","Speedy Express",4.7799997,"Brazil"
10417,38,210.8,50,0,"SIMOB","1997-01-16","Federal Shipping",70.28999,"Denmark"
10576,31,12.5,20,0,"TORTU","1997-06-23","Federal Shipping",18.56,"Mexico"
10705,31,12.5,20,0,"HILAA","1997-10-15","United Package",3.52,"Venezuela"
10832,25,14,10,0.2,"LAMAI","1998-01-14","United Package",43.260002,"France"
10919,25,14,24,0,"LINOD","1998-03-02","United Package",19.8,"Venezuela"
10663,40,18.4,30,0.05,"BONAP","1997-09-10","United Package",113.15,"France"
10789,68,12.5,18,0,"FOLIG","1997-12-22","United Package",100.6,"France"
10500,28,45.6,8,0.05,"LAMAI","1997-04-09","Speedy Express",42.68,"France"
10577,77,13,18,0,"TRAIH","1997-06-23","United Package",25.41,"USA"
10336,4,17.6,18,0.1,"PRINI","1996-10-23","United Package",15.51,"Portugal"
10458,28,36.4,30,0,"SUPRD","1997-02-26","Federal Shipping",147.06,"Belgium"
10253,49,16,40,0,"HANAR","1996-07-10","United Package",58.17,"Brazil"
10254,24,3.6,15,0.15,"CHOPS","1996-07-11","United Package",22.98,"Switzerland"
10962,69,36,9,0,"QUICK","1998-03-19","United Package",275.79,"Germany"
11052,43,46,30,0.2,"HANAR","1998-04-27","Speedy Express",67.259995,"Brazil"
10294,75,6.2,6,0,"RATTC","1996-08-30","United Package",147.26,"USA"
10622,68,12.5,18,0.2,"RICAR","1997-08-06","Federal Shipping",50.97,"Brazil"
10665,59,55,1,0,"LONEP","1997-09-11","United Package",26.31,"USA"
10623,14,23.25,21,0,"FRANK","1997-08-07","United Package",97.18,"Germany"
10417,46,9.6,2,0.25,"SIMOB","1997-01-16","Federal Shipping",70.28999,"Denmark"
10417,68,10,36,0.25,"SIMOB","1997-01-16","Federal Shipping",70.28999,"Denmark"
10832,44,19.449999,16,0.2,"LAMAI","1998-01-14","United Package",43.260002,"France"
10538,72,34.8,1,0,"BSBEV","1997-05-15","Federal Shipping",4.8700004,"UK"
10919,40,18.4,20,0,"LINOD","1998-03-02","United Package",19.8,"Venezuela"
11004,76,18,6,0,"MAISD","1998-04-07","Speedy Express",44.84,"Belgium"
10539,13,6,8,0,"BSBEV","1997-05-16","Federal Shipping",12.360001,"UK"
10790,7,30,3,0.15,"GOURL","1997-12-22","Speedy Express",28.230001,"Brazil"
10378,71,17.2,6,0,"FOLKO","1996-12-10","Federal Shipping",5.44,"Sweden"
10578,35,18,20,0,"BSBEV","1997-06-24","Federal Shipping",29.6,"UK"
10748,23,9,44,0,"SAVEA","1997-11-20","Speedy Express",232.55,"USA"
10337,26,24.9,24,0,"FRANK","1996-10-24","Federal Shipping",108.259995,"Germany"
10458,43,36.8,20,0,"SUPRD","1997-02-26","Federal Shipping",147.06,"Belgium"
11051,24,4.5,10,0.2,"LAMAI","1998-04-27","Federal Shipping",2.79,"France"
11006,29,123.78999,2,0.25,"GREAL","1998-04-07","United Package",25.19,"USA"
10295,56,30.4,4,0,"VINET","1996-09-02","United Package",1.15,"France"
11007,8,40,30,0,"PRINI","1998-04-08","United Package",202.23999,"Portugal"
11052,61,28.5,10,0.2,"HANAR","1998-04-27","Speedy Express",67.259995,"Brazil"
10665,76,18,10,0,"LONEP","1997-09-11","United Package",26.31,"USA"
10254,74,8,21,0,"CHOPS","1996-07-11","United Package",22.98,"Switzerland"
10705,32,32,4,0,"HILAA","1997-10-15","United Package",3.52,"Venezuela"
10377,39,14.4,20,0.15,"SEVES","1996-12-09","Federal Shipping",22.210001,"UK"
10706,16,17.449999,20,0,"OLDWO","1997-10-16","Federal Shipping",135.63,"USA"
10833,7,30,20,0.1,"OTTIK","1998-01-15","United Package",71.49,"Germany"
10418,2,15.2,60,0,"QUICK","1997-01-17","Speedy Express",17.55,"Germany"
10962,7,30,45,0,"QUICK","1998-03-19","United Package",275.79,"Germany"
10747,69,36,30,0,"PICCO","1997-11-19","Speedy Express",117.33,"Austria"
10501,54,7.4500003,20,0,"BLAUS","1997-04-09","Federal Shipping",8.85,"Germany"
10833,53,32.8,9,0.1,"OTTIK","1998-01-15","United Package",71.49,"Germany"
10379,41,7.7,8,0.1,"QUEDE","1996-12-11","Speedy Express",45.03,"Brazil"
10748,40,18.4,40,0,"SAVEA","1997-11-20","Speedy Express",232.55,"USA"
10458,56,30.4,15,0,"SUPRD","1997-02-26","Federal Shipping",147.06,"Belgium"
10962,76,18,44,0,"QUICK","1998-03-19","United Package",275.79,"Germany"
10871,6,25,50,0.05,"BONAP","1998-02-05","United Package",112.27,"France"
10918,60,34,25,0.25,"BOTTM","1998-03-02","Federal Shipping",48.829998,"Canada"
10871,16,17.449999,12,0.05,"BONAP","1998-02-05","United Package",112.27,"France"
10963,60,34,2,0.15,"FURIB","1998-03-19","Federal Shipping",2.7,"Portugal"
11007,29,123.78999,10,0,"PRINI","1998-04-08","United Package",202.23999,"Portugal"
10623,19,9.2,15,0.1,"FRANK","1997-08-07","United Package",97.18,"Germany"
10255,16,13.9,35,0,"RICSU","1996-07-12","Federal Shipping",148.33,"Switzerland"
10623,21,10,25,0.1,"FRANK","1997-08-07","United Package",97.18,"Germany"
10920,50,16.25,24,0,"AROUT","1998-03-03","United Package",29.61,"UK"
10539,21,10,15,0,"BSBEV","1997-05-16","Federal Shipping",12.360001,"UK"
10921,35,18,10,0,"VAFFE","1998-03-03","Speedy Express",176.48,"Denmark"
10833,31,12.5,9,0.1,"OTTIK","1998-01-15","United Package",71.49,"Germany"
10502,45,9.5,21,0,"PERIC","1997-04-10","Speedy Express",69.32,"Mexico"
10337,23,7.2,40,0,"FRANK","1996-10-24","Federal Shipping",108.259995,"Germany"
10578,57,19.5,6,0,"BSBEV","1997-06-24","Federal Shipping",29.6,"UK"
10502,53,32.8,6,0,"PERIC","1997-04-10","Speedy Express",69.32,"Mexico"
10665,51,53,20,0,"LONEP","1997-09-11","United Package",26.31,"USA"
10337,36,15.2,20,0,"FRANK","1996-10-24","Federal Shipping",108.259995,"Germany"
10502,67,14,30,0,"PERIC","1997-04-10","Speedy Express",69.32,"Mexico"
10459,7,24,16,0.05,"VICTE","1997-02-27","United Package",25.09,"France"
10296,11,16.8,12,0,"LILAS","1996-09-03","Speedy Express",0.120000005,"Venezuela"
10964,18,62.5,6,0,"SPECD","1998-03-20","United Package",87.380005,"France"
11007,42,14,14,0,"PRINI","1998-04-08","United Package",202.23999,"Portugal"
10871,17,39,16,0.05,"BONAP","1998-02-05","United Package",112.27,"France"
10255,2,15.2,20,0,"RICSU","1996-07-12","Federal Shipping",148.33,"Switzerland"
10872,55,24,10,0.05,"GODOS","1998-02-05","United Package",175.32,"Spain"
10417,77,10.4,35,0,"SIMOB","1997-01-16","Federal Shipping",70.28999,"Denmark"
10623,24,4.5,3,0,"FRANK","1997-08-07","United Package",97.18,"Germany"
10539,33,2.5,15,0,"BSBEV","1997-05-16","Federal Shipping",12.360001,"UK"
10418,47,7.6,55,0,"QUICK","1997-01-17","Speedy Express",17.55,"Germany"
10790,56,38,20,0.15,"GOURL","1997-12-22","Speedy Express",28.230001,"Brazil"
10539,49,20,6,0,"BSBEV","1997-05-16","Federal Shipping",12.360001,"UK"
10791,41,9.650001,20,0.05,"FRANK","1997-12-23","United Package",16.849998,"Germany"
10834,29,123.78999,8,0.05,"TRADH","1998-01-15","Federal Shipping",29.78,"Brazil"
10579,15,15.5,10,0,"LETSS","1997-06-25","United Package",13.73,"USA"
10379,65,16.8,20,0.1,"QUEDE","1996-12-11","Speedy Express",45.03,"Brazil"
10503,14,23.25,70,0,"HUNGO","1997-04-11","United Package",16.740002,"Ireland"
10579,75,7.75,21,0,"LETSS","1997-06-25","United Package",13.73,"USA"
10749,56,38,15,0,"ISLAT","1997-11-20","United Package",61.53,"UK"
10459,46,9.6,20,0.05,"VICTE","1997-02-27","United Package",25.09,"France"
10964,38,263.5,5,0,"SPECD","1998-03-20","United Package",87.380005,"France"
11053,32,32,20,0,"PICCO","1998-04-27","United Package",53.05,"Austria"
10666,65,21.05,10,0,"RICSU","1997-09-12","United Package",232.42,"Switzerland"
10706,43,46,24,0,"OLDWO","1997-10-16","Federal Shipping",135.63,"USA"
10667,69,36,45,0.2,"ERNSH","1997-09-12","Speedy Express",78.09,"Austria"
10872,62,49.3,20,0.05,"GODOS","1998-02-05","United Package",175.32,"Spain"
10623,35,18,30,0.1,"FRANK","1997-08-07","United Package",97.18,"Germany"
10297,39,14.4,60,0,"BLONP","1996-09-04","United Package",5.74,"France"
10921,63,43.9,40,0,"VAFFE","1998-03-03","Speedy Express",176.48,"Denmark"
10791,29,123.78999,14,0.05,"FRANK","1997-12-23","United Package",16.849998,"Germany"
10418,61,22.8,16,0,"QUICK","1997-01-17","Speedy Express",17.55,"Germany"
10379,63,35.1,16,0.1,"QUEDE","1996-12-11","Speedy Express",45.03,"Brazil"
10834,30,25.89,20,0.05,"TRADH","1998-01-15","Federal Shipping",29.78,"Brazil"
10748,56,38,28,0,"SAVEA","1997-11-20","Speedy Express",232.55,"USA"
10458,71,17.2,50,0,"SUPRD","1997-02-26","Federal Shipping",147.06,"Belgium"
10337,37,20.8,28,0,"FRANK","1996-10-24","Federal Shipping",108.259995,"Germany"
11053,18,62.5,35,0.2,"PICCO","1998-04-27","United Package",53.05,"Austria"
10337,72,27.8,25,0,"FRANK","1996-10-24","Federal Shipping",108.259995,"Germany"
10666,29,123.78999,36,0,"RICSU","1997-09-12","United Package",232.42,"Switzerland"
10749,59,55,6,0,"ISLAT","1997-11-20","United Package",61.53,"UK"
10296,16,13.9,30,0,"LILAS","1996-09-03","Speedy Express",0.120000005,"Venezuela"
10459,72,27.8,40,0,"VICTE","1997-02-27","United Package",25.09,"France"
11008,28,45.6,70,0.05,"ERNSH","1998-04-08","Federal Shipping",79.46,"Austria"
11008,34,14,90,0.05,"ERNSH","1998-04-08","Federal Shipping",79.46,"Austria"
10296,69,28.8,15,0,"LILAS","1996-09-03","Speedy Express",0.120000005,"Venezuela"
10255,59,44,30,0,"RICSU","1996-07-12","Federal Shipping",148.33,"Switzerland"
10624,28,45.6,10,0,"THECR","1997-08-07","United Package",94.8,"USA"
10297,72,27.8,20,0,"BLONP","1996-09-04","United Package",5.74,"France"
10922,17,39,15,0,"HANAR","1998-03-03","Federal Shipping",62.74,"Brazil"
10256,77,10.4,12,0,"WELLI","1996-07-15","United Package",13.969999,"Brazil"
10922,24,4.5,35,0,"HANAR","1998-03-03","Federal Shipping",62.74,"Brazil"
10418,74,8,15,0,"QUICK","1997-01-17","Speedy Express",17.55,"Germany"
10835,59,55,15,0,"ALFKI","1998-01-15","Federal Shipping",69.53,"Germany"
10380,30,20.7,18,0.1,"HUNGO","1996-12-12","Federal Shipping",35.03,"Ireland"
10580,14,23.25,15,0.05,"OTTIK","1997-06-26","Federal Shipping",75.89,"Germany"
10380,53,26.2,20,0.1,"HUNGO","1996-12-12","Federal Shipping",35.03,"Ireland"
10503,65,21.05,20,0,"HUNGO","1997-04-11","United Package",16.740002,"Ireland"
10504,2,19,12,0,"WHITC","1997-04-11","Federal Shipping",59.129997,"USA"
11053,64,33.25,25,0.2,"PICCO","1998-04-27","United Package",53.05,"Austria"
10338,30,20.7,15,0,"OLDWO","1996-10-25","Federal Shipping",84.21,"USA"
10255,36,15.2,25,0,"RICSU","1996-07-12","Federal Shipping",148.33,"Switzerland"
10965,51,53,16,0,"OLDWO","1998-03-20","Federal Shipping",144.38,"USA"
10872,64,33.25,15,0.05,"GODOS","1998-02-05","United Package",175.32,"Spain"
10872,65,21.05,21,0.05,"GODOS","1998-02-05","United Package",175.32,"Spain"
10667,71,21.5,14,0.2,"ERNSH","1997-09-12","Speedy Express",78.09,"Austria"
10668,31,12.5,8,0.1,"WANDK","1997-09-15","United Package",47.22,"Germany"
10624,29,123.78999,6,0,"THECR","1997-08-07","United Package",94.8,"USA"
10707,57,19.5,40,0,"AROUT","1997-10-16","Federal Shipping",21.740002,"UK"
10792,2,19,10,0,"WOLZA","1997-12-23","Federal Shipping",23.79,"Poland"
10707,70,15,28,0.15,"AROUT","1997-10-16","Federal Shipping",21.740002,"UK"
10540,26,31.230001,40,0,"QUICK","1997-05-19","Federal Shipping",1007.63995,"Germany"
10923,42,14,10,0.2,"LAMAI","1998-03-03","Federal Shipping",68.259995,"France"
10835,77,13,2,0.2,"ALFKI","1998-01-15","Federal Shipping",69.53,"Germany"
10580,41,9.650001,9,0.05,"OTTIK","1997-06-26","Federal Shipping",75.89,"Germany"
10836,22,21,52,0,"ERNSH","1998-01-16","Speedy Express",411.87997,"Austria"
10964,69,36,10,0,"SPECD","1998-03-20","United Package",87.380005,"France"
10749,76,18,10,0,"ISLAT","1997-11-20","United Package",61.53,"UK"
10504,21,10,12,0,"WHITC","1997-04-11","Federal Shipping",59.129997,"USA"
10706,59,55,8,0,"OLDWO","1997-10-16","Federal Shipping",135.63,"USA"
10339,4,17.6,10,0,"MEREP","1996-10-28","United Package",15.660001,"Canada"
10460,75,6.2,4,0.25,"FOLKO","1997-02-28","Speedy Express",16.27,"Sweden"
11009,24,4.5,12,0,"GODOS","1998-04-08","Speedy Express",59.109997,"Spain"
11055,24,4.5,15,0,"HILAA","1998-04-28","United Package",120.92,"Venezuela"
10256,53,26.2,15,0,"WELLI","1996-07-15","United Package",13.969999,"Brazil"
10298,2,15.2,40,0,"HUNGO","1996-09-05","United Package",168.22,"Ireland"
10257,27,35.1,25,0,"HILAA","1996-07-16","Federal Shipping",81.91,"Venezuela"
10668,55,24,4,0.1,"WANDK","1997-09-15","United Package",47.22,"Germany"
10257,39,14.4,6,0,"HILAA","1996-07-16","Federal Shipping",81.91,"Venezuela"
10540,38,263.5,30,0,"QUICK","1997-05-19","Federal Shipping",1007.63995,"Germany"
10419,60,27.2,60,0.05,"RICSU","1997-01-20","United Package",137.35,"Switzerland"
10540,68,12.5,35,0,"QUICK","1997-05-19","Federal Shipping",1007.63995,"Germany"
10419,69,28.8,20,0.05,"RICSU","1997-01-20","United Package",137.35,"Switzerland"
10338,17,31.2,20,0,"OLDWO","1996-10-25","Federal Shipping",84.21,"USA"
10420,9,77.6,20,0.1,"WELLI","1997-01-21","Speedy Express",44.12,"Brazil"
10380,60,27.2,6,0.1,"HUNGO","1996-12-12","Federal Shipping",35.03,"Ireland"
11054,33,2.5,10,0,"CACTU","1998-04-28","Speedy Express",0.33,"Argentina"
10460,68,10,21,0.25,"FOLKO","1997-02-28","Speedy Express",16.27,"Sweden"
10750,14,23.25,5,0.15,"WARTH","1997-11-21","Speedy Express",79.3,"Finland"
11008,71,21.5,21,0,"ERNSH","1998-04-08","Federal Shipping",79.46,"Austria"
10504,53,32.8,10,0,"WHITC","1997-04-11","Federal Shipping",59.129997,"USA"
10966,56,38,12,0.15,"CHOPS","1998-03-20","Speedy Express",27.19,"Switzerland"
11054,67,14,20,0,"CACTU","1998-04-28","Speedy Express",0.33,"Argentina"
11009,36,19,18,0.25,"GODOS","1998-04-08","Speedy Express",59.109997,"Spain"
10873,28,45.6,3,0,"WILMK","1998-02-06","Speedy Express",0.82,"Finland"
10668,64,33.25,15,0.1,"WANDK","1997-09-15","United Package",47.22,"Germany"
10625,14,23.25,3,0,"ANATR","1997-08-08","Speedy Express",43.9,"Mexico"
10257,77,10.4,15,0,"HILAA","1996-07-16","Federal Shipping",81.91,"Venezuela"
10708,5,21.349998,4,0,"THEBI","1997-10-17","United Package",2.96,"USA"
10792,68,12.5,15,0,"WOLZA","1997-12-23","Federal Shipping",23.79,"Poland"
10923,43,46,10,0.2,"LAMAI","1998-03-03","Federal Shipping",68.259995,"France"
10923,67,14,24,0.2,"LAMAI","1998-03-03","Federal Shipping",68.259995,"France"
10580,65,21.05,30,0.05,"OTTIK","1997-06-26","Federal Shipping",75.89,"Germany"
10380,70,12,30,0,"HUNGO","1996-12-12","Federal Shipping",35.03,"Ireland"
10420,13,4.8,2,0.1,"WELLI","1997-01-21","Speedy Express",44.12,"Brazil"
10581,75,7.75,50,0.2,"FAMIA","1997-06-26","Speedy Express",3.01,"Brazil"
10339,17,31.2,70,0.05,"MEREP","1996-10-28","United Package",15.660001,"Canada"
10582,57,19.5,4,0,"BLAUS","1997-06-27","United Package",27.710001,"Germany"
10339,62,39.4,28,0,"MEREP","1996-10-28","United Package",15.660001,"Canada"
10750,59,55,25,0.15,"WARTH","1997-11-21","Speedy Express",79.3,"Finland"
10707,55,24,21,0,"AROUT","1997-10-16","Federal Shipping",21.740002,"UK"
10461,30,20.7,28,0.25,"LILAS","1997-02-28","Federal Shipping",148.61,"Venezuela"
10540,3,10,60,0,"QUICK","1997-05-19","Federal Shipping",1007.63995,"Germany"
11009,60,34,9,0,"GODOS","1998-04-08","Speedy Express",59.109997,"Spain"
10874,10,31,10,0,"GODOS","1998-02-06","United Package",19.58,"Spain"
10669,36,19,30,0,"SIMOB","1997-09-15","Speedy Express",24.39,"Denmark"
10792,54,7.4500003,3,0,"WOLZA","1997-12-23","Federal Shipping",23.79,"Poland"
10258,2,15.2,50,0.2,"ERNSH","1996-07-17","Speedy Express",140.51,"Austria"
10298,59,44,30,0.25,"HUNGO","1996-09-05","United Package",168.22,"Ireland"
10298,62,39.4,15,0,"HUNGO","1996-09-05","United Package",168.22,"Ireland"
10793,41,9.650001,14,0,"AROUT","1997-12-24","Federal Shipping",4.52,"UK"
10709,8,40,40,0,"GOURL","1997-10-17","Federal Shipping",210.8,"Brazil"
10381,74,8,14,0,"LILAS","1996-12-12","Federal Shipping",7.9900002,"Venezuela"
10836,35,18,6,0,"ERNSH","1998-01-16","Speedy Express",411.87997,"Austria"
10836,57,19.5,24,0,"ERNSH","1998-01-16","Speedy Express",411.87997,"Austria"
10382,5,17,32,0,"ERNSH","1996-12-13","Speedy Express",94.77,"Austria"
10836,60,34,60,0,"ERNSH","1998-01-16","Speedy Express",411.87997,"Austria"
10340,18,50,20,0.05,"BONAP","1996-10-29","Federal Shipping",166.31,"France"
10504,61,28.5,25,0,"WHITC","1997-04-11","Federal Shipping",59.129997,"USA"
10461,21,8,40,0.25,"LILAS","1997-02-28","Federal Shipping",148.61,"Venezuela"
10505,62,49.3,3,0,"MEREP","1997-04-14","Federal Shipping",7.13,"Canada"
10751,26,31.230001,12,0.1,"RICSU","1997-11-24","Federal Shipping",130.79,"Switzerland"
11055,25,14,15,0,"HILAA","1998-04-28","United Package",120.92,"Venezuela"
10624,44,19.449999,10,0,"THECR","1997-08-07","United Package",94.8,"USA"
10625,42,14,5,0,"ANATR","1997-08-08","Speedy Express",43.9,"Mexico"
10298,36,15.2,40,0.25,"HUNGO","1996-09-05","United Package",168.22,"Ireland"
11055,57,19.5,20,0,"HILAA","1998-04-28","United Package",120.92,"Venezuela"
10708,36,19,5,0,"THEBI","1997-10-17","United Package",2.96,"USA"
10258,5,17,65,0.2,"ERNSH","1996-07-17","Speedy Express",140.51,"Austria"
10793,52,7,8,0,"AROUT","1997-12-24","Federal Shipping",4.52,"UK"
10299,19,7.3,15,0,"RICAR","1996-09-06","United Package",29.76,"Brazil"
10794,14,23.25,15,0.2,"QUEDE","1997-12-24","Speedy Express",21.49,"Brazil"
10420,70,12,8,0.1,"WELLI","1997-01-21","Speedy Express",44.12,"Brazil"
10966,37,26,8,0,"CHOPS","1998-03-20","Speedy Express",27.19,"Switzerland"
10750,45,9.5,40,0.15,"WARTH","1997-11-21","Speedy Express",79.3,"Finland"
10582,76,18,14,0,"BLAUS","1997-06-27","United Package",27.710001,"Germany"
10873,21,10,20,0,"WILMK","1998-02-06","Speedy Express",0.82,"Finland"
10583,29,123.78999,10,0,"WARTH","1997-06-30","United Package",7.2799997,"Finland"
10461,55,19.2,60,0.25,"LILAS","1997-02-28","Federal Shipping",148.61,"Venezuela"
10967,19,9.2,12,0,"TOMSP","1998-03-23","United Package",62.22,"Germany"
10462,13,4.8,1,0,"CONSH","1997-03-03","Speedy Express",6.17,"UK"
10967,49,20,40,0,"TOMSP","1998-03-23","United Package",62.22,"Germany"
10751,30,25.89,30,0,"RICSU","1997-11-24","Federal Shipping",130.79,"Switzerland"
10875,19,9.2,25,0,"BERGS","1998-02-06","United Package",32.37,"Sweden"
10670,23,9,32,0,"FRANK","1997-09-16","Speedy Express",203.48,"Germany"
11056,7,30,40,0,"EASTC","1998-04-28","United Package",278.96,"UK"
10625,60,34,10,0,"ANATR","1997-08-08","Speedy Express",43.9,"Mexico"
10670,46,12,60,0,"FRANK","1997-09-16","Speedy Express",203.48,"Germany"
10541,71,21.5,9,0.1,"HANAR","1997-05-19","Speedy Express",68.65,"Brazil"
10924,10,31,20,0.1,"BERGS","1998-03-04","United Package",151.52,"Sweden"
10924,28,45.6,30,0.1,"BERGS","1998-03-04","United Package",151.52,"Sweden"
10794,54,7.4500003,6,0.2,"QUEDE","1997-12-24","Speedy Express",21.49,"Brazil"
10420,73,12,20,0.1,"WELLI","1997-01-21","Speedy Express",44.12,"Brazil"
10795,16,17.449999,65,0,"ERNSH","1997-12-24","United Package",126.659996,"Austria"
10836,64,33.25,30,0,"ERNSH","1998-01-16","Speedy Express",411.87997,"Austria"
10421,19,7.3,4,0.15,"QUEDE","1997-01-21","Speedy Express",99.229996,"Brazil"
10966,62,49.3,12,0.15,"CHOPS","1998-03-20","Speedy Express",27.19,"Switzerland"
10506,25,14,18,0.1,"KOENE","1997-04-15","United Package",21.19,"Germany"
11055,51,53,20,0,"HILAA","1998-04-28","United Package",120.92,"Venezuela"
11010,7,30,20,0,"REGGC","1998-04-09","United Package",28.710001,"Italy"
10462,23,7.2,21,0,"CONSH","1997-03-03","Speedy Express",6.17,"UK"
11010,24,4.5,10,0,"REGGC","1998-04-09","United Package",28.710001,"Italy"
10875,47,9.5,21,0.1,"BERGS","1998-02-06","United Package",32.37,"Sweden"
10541,38,263.5,4,0.1,"HANAR","1997-05-19","Speedy Express",68.65,"Brazil"
10258,32,25.6,6,0.2,"ERNSH","1996-07-17","Speedy Express",140.51,"Austria"
10875,49,20,15,0,"BERGS","1998-02-06","United Package",32.37,"Sweden"
10541,65,21.05,36,0.1,"HANAR","1997-05-19","Speedy Express",68.65,"Brazil"
10259,21,8,10,0,"CENTC","1996-07-18","Federal Shipping",3.25,"Mexico"
10670,67,14,25,0,"FRANK","1997-09-16","Speedy Express",203.48,"Germany"
10626,60,34,20,0,"BERGS","1997-08-11","United Package",138.69,"Sweden"
10710,19,9.2,5,0,"FRANS","1997-10-20","Speedy Express",4.98,"Italy"
10382,18,50,9,0,"ERNSH","1996-12-13","Speedy Express",94.77,"Austria"
10795,17,39,35,0.25,"ERNSH","1997-12-24","United Package",126.659996,"Austria"
10837,13,6,6,0,"BERGS","1998-01-16","Federal Shipping",13.320001,"Sweden"
